09110000000,LISTA DEL POPOLO PER LA COSTITUZIONE,195
09110000000,PATTO PER L'AUTONOMIA,108
09110000000,RINASCIMENTO MIR,103
09110000000,BLOCCO NAZIONALE PER LE LIBERTA',93
09120000000,LEGA,25325
09120000000,FORZA ITALIA,11165
09120000000,FRATELLI D'ITALIA CON GIORGIA MELONI,4805
09120000000,NOI CON L'ITALIA - UDC,1200
09120000000,MOVIMENTO 5 STELLE,32308
09120000000,PARTITO DEMOCRATICO,23639
09120000000,+EUROPA,3725
09120000000,ITALIA EUROPA INSIEME,619
09120000000,CIVICA POPOLARE LORENZIN,547
09120000000,LIBERI E UGUALI,4860
09120000000,CASAPOUND ITALIA,1261
09120000000,POTERE AL POPOLO!,1220
09120000000,ITALIA AGLI ITALIANI,801
09120000000,IL POPOLO DELLA FAMIGLIA,694
09120000000,PARTITO VALORE UMANO,563
09120000000,PER UNA SINISTRA RIVOLUZIONARIA,410
09120000000,SIAMO,308
09120000000,PATTO PER L'AUTONOMIA,297
09120000000,10 VOLTE MEGLIO,232
09120000000,LISTA DEL POPOLO PER LA COSTITUZIONE,158
09120000000,BLOCCO NAZIONALE PER LE LIBERTA',152
09120000000,RINASCIMENTO MIR,132
09130000000,LEGA,41058
09130000000,FORZA ITALIA,18168
09130000000,FRATELLI D'ITALIA CON GIORGIA MELONI,8222
09130000000,NOI CON L'ITALIA - UDC,2146
09130000000,MOVIMENTO 5 STELLE,38368
09130000000,PARTITO DEMOCRATICO,30001
09130000000,+EUROPA,5845
09130000000,CIVICA POPOLARE LORENZIN,741
09130000000,ITALIA EUROPA INSIEME,687
09130000000,LIBERI E UGUALI,4995
09130000000,CASAPOUND ITALIA,2336
09130000000,PATTO PER L'AUTONOMIA,1578
09130000000,ITALIA AGLI ITALIANI,1257
09130000000,IL POPOLO DELLA FAMIGLIA,1151
09130000000,POTERE AL POPOLO!,1093
09130000000,PARTITO VALORE UMANO,725
09130000000,10 VOLTE MEGLIO,559
09130000000,PER UNA SINISTRA RIVOLUZIONARIA,405
09130000000,SIAMO,389
09130000000,RINASCIMENTO MIR,305
09130000000,LISTA DEL POPOLO PER LA COSTITUZIONE,165
09130000000,BLOCCO NAZIONALE PER LE LIBERTA',144
09140000000,LEGA,39894
09140000000,FORZA ITALIA,12820
09140000000,FRATELLI D'ITALIA CON GIORGIA MELONI,6872
09140000000,NOI CON L'ITALIA - UDC,2275
09140000000,MOVIMENTO 5 STELLE,29351
09140000000,PARTITO DEMOCRATICO,21492
09140000000,+EUROPA,3472
09140000000,ITALIA EUROPA INSIEME,792
09140000000,CIVICA POPOLARE LORENZIN,501
09140000000,LIBERI E UGUALI,3392
09140000000,CASAPOUND ITALIA,1957
09140000000,PATTO PER L'AUTONOMIA,1902
09140000000,ITALIA AGLI ITALIANI,1061
09140000000,POTERE AL POPOLO!,766
09140000000,IL POPOLO DELLA FAMIGLIA,745
09140000000,PARTITO VALORE UMANO,669
09140000000,10 VOLTE MEGLIO,371
09140000000,SIAMO,280
09140000000,PER UNA SINISTRA RIVOLUZIONARIA,280
09140000000,LISTA DEL POPOLO PER LA COSTITUZIONE,174
09140000000,BLOCCO NAZIONALE PER LE LIBERTA',107
09140000000,RINASCIMENTO MIR,86
09150000000,LEGA,46583
09150000000,FORZA ITALIA,18864
09150000000,FRATELLI D'ITALIA CON GIORGIA MELONI,9760
09150000000,NOI CON L'ITALIA - UDC,1480
09150000000,MOVIMENTO 5 STELLE,38397
09150000000,PARTITO DEMOCRATICO,29847
09150000000,+EUROPA,5051
09150000000,ITALIA EUROPA INSIEME,599
09150000000,CIVICA POPOLARE LORENZIN,536
09150000000,LIBERI E UGUALI,3971
09150000000,PATTO PER L'AUTONOMIA,3194
09150000000,CASAPOUND ITALIA,2089
09150000000,ITALIA AGLI ITALIANI,1288
09150000000,IL POPOLO DELLA FAMIGLIA,1248
09150000000,POTERE AL POPOLO!,1006
09150000000,10 VOLTE MEGLIO,488
09150000000,PARTITO VALORE UMANO,481
09150000000,PER UNA SINISTRA RIVOLUZIONARIA,340
09150000000,SIAMO,221
09150000000,LISTA DEL POPOLO PER LA COSTITUZIONE,173
09150000000,BLOCCO NAZIONALE PER LE LIBERTA',146
09150000000,RINASCIMENTO MIR,146
10110000000,LEGA,34778
10110000000,FORZA ITALIA,24255
10110000000,FRATELLI D'ITALIA CON GIORGIA MELONI,6938
10110000000,NOI CON L'ITALIA - UDC,780
10110000000,MOVIMENTO 5 STELLE,42233
10110000000,PARTITO DEMOCRATICO,20949
10110000000,+EUROPA,3711
10110000000,ITALIA EUROPA INSIEME,713
10110000000,CIVICA POPOLARE LORENZIN,364
10110000000,LIBERI E UGUALI,3613
10110000000,POTERE AL POPOLO!,1939
10110000000,CASAPOUND ITALIA,1810
10110000000,IL POPOLO DELLA FAMIGLIA,1184
10110000000,PARTITO COMUNISTA,529
10110000000,PARTITO VALORE UMANO,434
10110000000,10 VOLTE MEGLIO,333
10110000000,PER UNA SINISTRA RIVOLUZIONARIA,187
10110000000,PARTITO REPUBBLICANO ITALIANO - ALA,138
10120000000,LEGA,30844
10120000000,FORZA ITALIA,18052
10120000000,FRATELLI D'ITALIA CON GIORGIA MELONI,4801
10120000000,NOI CON L'ITALIA - UDC,1088
10120000000,MOVIMENTO 5 STELLE,42293
10120000000,PARTITO DEMOCRATICO,29577
10120000000,+EUROPA,4436
10120000000,ITALIA EUROPA INSIEME,749
10120000000,CIVICA POPOLARE LORENZIN,458
10120000000,LIBERI E UGUALI,5792
10120000000,POTERE AL POPOLO!,1837
10120000000,CASAPOUND ITALIA,1385
10120000000,PARTITO COMUNISTA,969
10120000000,IL POPOLO DELLA FAMIGLIA,582
10120000000,PER UNA SINISTRA RIVOLUZIONARIA,392
10120000000,PARTITO VALORE UMANO,363
10120000000,10 VOLTE MEGLIO,338
10120000000,PARTITO REPUBBLICANO ITALIANO - ALA,119
10130000000,MOVIMENTO 5 STELLE,46142
10130000000,LEGA,22405
10130000000,FORZA ITALIA,10776
10130000000,FRATELLI D'ITALIA CON GIORGIA MELONI,3256
10130000000,NOI CON L'ITALIA - UDC,606
10130000000,PARTITO DEMOCRATICO,29803
10130000000,+EUROPA,3436
10130000000,ITALIA EUROPA INSIEME,725
10130000000,CIVICA POPOLARE LORENZIN,398
10130000000,LIBERI E UGUALI,7022
10130000000,POTERE AL POPOLO!,1811
10130000000,PARTITO COMUNISTA,988
10130000000,CASAPOUND ITALIA,901
10130000000,IL POPOLO DELLA FAMIGLIA,573
10130000000,10 VOLTE MEGLIO,262
10130000000,PARTITO VALORE UMANO,240
10130000000,PER UNA SINISTRA RIVOLUZIONARIA,212
10130000000,PARTITO REPUBBLICANO ITALIANO - ALA,71
10210000000,MOVIMENTO 5 STELLE,44098
10210000000,LEGA,22084
10210000000,FORZA ITALIA,12910
10210000000,FRATELLI D'ITALIA CON GIORGIA MELONI,4566
10210000000,NOI CON L'ITALIA - UDC,739
10210000000,PARTITO DEMOCRATICO,28267
10210000000,+EUROPA,6243
10210000000,ITALIA EUROPA INSIEME,973
10210000000,CIVICA POPOLARE LORENZIN,566
10210000000,LIBERI E UGUALI,7748
10210000000,POTERE AL POPOLO!,2575
10210000000,CASAPOUND ITALIA,1119
10210000000,PARTITO COMUNISTA,1019
10210000000,IL POPOLO DELLA FAMIGLIA,608
10210000000,10 VOLTE MEGLIO,272
10210000000,PARTITO VALORE UMANO,267
10210000000,PER UNA SINISTRA RIVOLUZIONARIA,212
10210000000,PARTITO REPUBBLICANO ITALIANO - ALA,94
10220000000,LEGA,32832
10220000000,FORZA ITALIA,26235
10220000000,FRATELLI D'ITALIA CON GIORGIA MELONI,7771
10220000000,NOI CON L'ITALIA - UDC,1653
10220000000,MOVIMENTO 5 STELLE,42408
10220000000,PARTITO DEMOCRATICO,31685
10220000000,+EUROPA,7161
10220000000,ITALIA EUROPA INSIEME,1097
10220000000,CIVICA POPOLARE LORENZIN,719
10220000000,LIBERI E UGUALI,7746
10220000000,CASAPOUND ITALIA,1607
10220000000,POTERE AL POPOLO!,1529
10220000000,PARTITO COMUNISTA,767
10220000000,IL POPOLO DELLA FAMIGLIA,708
10220000000,10 VOLTE MEGLIO,411
10220000000,PARTITO VALORE UMANO,393
10220000000,PER UNA SINISTRA RIVOLUZIONARIA,246
10220000000,PARTITO REPUBBLICANO ITALIANO - ALA,144
10230000000,LEGA,28409
10230000000,FORZA ITALIA,16679
10230000000,FRATELLI D'ITALIA CON GIORGIA MELONI,5185
10230000000,NOI CON L'ITALIA - UDC,3002
10230000000,MOVIMENTO 5 STELLE,42090
10230000000,PARTITO DEMOCRATICO,29485
10230000000,+EUROPA,4142
10230000000,ITALIA EUROPA INSIEME,996
10230000000,CIVICA POPOLARE LORENZIN,418
10230000000,LIBERI E UGUALI,6162
10230000000,POTERE AL POPOLO!,2170
10230000000,CASAPOUND ITALIA,1442
10230000000,PARTITO COMUNISTA,848
10230000000,IL POPOLO DELLA FAMIGLIA,681
10230000000,PARTITO VALORE UMANO,285
10230000000,10 VOLTE MEGLIO,228
10230000000,PER UNA SINISTRA RIVOLUZIONARIA,188
10230000000,PARTITO REPUBBLICANO ITALIANO - ALA,120
11110000000,LEGA,31148
11110000000,FORZA ITALIA,16680
11110000000,FRATELLI D'ITALIA CON GIORGIA MELONI,4667
11110000000,NOI CON L'ITALIA - UDC,1261
11110000000,MOVIMENTO 5 STELLE,50216
11110000000,PARTITO DEMOCRATICO,40677
11110000000,+EUROPA,3969
11110000000,ITALIA EUROPA INSIEME,790
11110000000,CIVICA POPOLARE LORENZIN,695
11110000000,LIBERI E UGUALI,5187
11110000000,IL POPOLO DELLA FAMIGLIA,2027
11110000000,CASAPOUND ITALIA,1456
11110000000,PARTITO COMUNISTA,1354
11110000000,POTERE AL POPOLO!,1303
11110000000,PARTITO REPUBBLICANO ITALIANO - ALA,1130
11110000000,ITALIA AGLI ITALIANI,850
11110000000,PER UNA SINISTRA RIVOLUZIONARIA,273
11120000000,PARTITO DEMOCRATICO,48561
11120000000,+EUROPA,4364
11120000000,ITALIA EUROPA INSIEME,1447
11120000000,CIVICA POPOLARE LORENZIN,779
11120000000,LEGA,30239
11120000000,FORZA ITALIA,15650
11120000000,FRATELLI D'ITALIA CON GIORGIA MELONI,4795
11120000000,NOI CON L'ITALIA - UDC,1002
11120000000,MOVIMENTO 5 STELLE,47245
11120000000,LIBERI E UGUALI,7309
11120000000,PARTITO COMUNISTA,1768
11120000000,POTERE AL POPOLO!,1585
11120000000,PARTITO REPUBBLICANO ITALIANO - ALA,1534
11120000000,IL POPOLO DELLA FAMIGLIA,1171
11120000000,CASAPOUND ITALIA,892
11120000000,ITALIA AGLI ITALIANI,722
11120000000,PER UNA SINISTRA RIVOLUZIONARIA,275
11130000000,LEGA,32691
11130000000,FORZA ITALIA,18999
11130000000,FRATELLI D'ITALIA CON GIORGIA MELONI,5799
11130000000,NOI CON L'ITALIA - UDC,1672
11130000000,MOVIMENTO 5 STELLE,54621
11130000000,PARTITO DEMOCRATICO,37232
11130000000,+EUROPA,3996
11130000000,CIVICA POPOLARE LORENZIN,1116
11130000000,ITALIA EUROPA INSIEME,759
11130000000,LIBERI E UGUALI,5140
11130000000,POTERE AL POPOLO!,1425
11130000000,IL POPOLO DELLA FAMIGLIA,1322
11130000000,PARTITO COMUNISTA,1113
11130000000,ITALIA AGLI ITALIANI,959
11130000000,CASAPOUND ITALIA,865
11130000000,PARTITO REPUBBLICANO ITALIANO - ALA,277
11130000000,PER UNA SINISTRA RIVOLUZIONARIA,190
11140000000,PARTITO DEMOCRATICO,42172
11140000000,+EUROPA,4294
11140000000,ITALIA EUROPA INSIEME,1239
11140000000,CIVICA POPOLARE LORENZIN,768
11140000000,LEGA,26634
11140000000,FORZA ITALIA,13714
11140000000,FRATELLI D'ITALIA CON GIORGIA MELONI,4834
11140000000,NOI CON L'ITALIA - UDC,919
11140000000,MOVIMENTO 5 STELLE,40249
11140000000,LIBERI E UGUALI,6233
11140000000,IL POPOLO DELLA FAMIGLIA,1660
11140000000,PARTITO COMUNISTA,1443
11140000000,POTERE AL POPOLO!,1268
11140000000,CASAPOUND ITALIA,850
11140000000,PARTITO REPUBBLICANO ITALIANO - ALA,842
11140000000,ITALIA AGLI ITALIANI,835
11140000000,PER UNA SINISTRA RIVOLUZIONARIA,279
11210000000,LEGA,40748
11210000000,FORZA ITALIA,18378
11210000000,FRATELLI D'ITALIA CON GIORGIA MELONI,5489
11210000000,NOI CON L'ITALIA - UDC,671
11210000000,PARTITO DEMOCRATICO,40738
11210000000,+EUROPA,4745
11210000000,CIVICA POPOLARE LORENZIN,1337
11210000000,ITALIA EUROPA INSIEME,1158
11210000000,MOVIMENTO 5 STELLE,40739
11210000000,LIBERI E UGUALI,5556
11210000000,POTERE AL POPOLO!,1518
11210000000,CASAPOUND ITALIA,1104
11210000000,ITALIA AGLI ITALIANI,894
11210000000,IL POPOLO DELLA FAMIGLIA,761
11210000000,PER UNA SINISTRA RIVOLUZIONARIA,475
11210000000,PARTITO REPUBBLICANO ITALIANO - ALA,289
11220000000,LEGA,28900
11220000000,FORZA ITALIA,12000
11220000000,FRATELLI D'ITALIA CON GIORGIA MELONI,3752
11220000000,NOI CON L'ITALIA - UDC,699
11220000000,PARTITO DEMOCRATICO,30249
11220000000,+EUROPA,2337
11220000000,ITALIA EUROPA INSIEME,645
11220000000,CIVICA POPOLARE LORENZIN,632
11220000000,MOVIMENTO 5 STELLE,33621
11220000000,LIBERI E UGUALI,3753
11220000000,IL POPOLO DELLA FAMIGLIA,899
11220000000,POTERE AL POPOLO!,890
11220000000,CASAPOUND ITALIA,861
11220000000,ITALIA AGLI ITALIANI,708
11220000000,PER UNA SINISTRA RIVOLUZIONARIA,352
11220000000,PARTITO REPUBBLICANO ITALIANO - ALA,118
11230000000,PARTITO DEMOCRATICO,49957
11230000000,+EUROPA,5545
11230000000,ITALIA EUROPA INSIEME,1439
11230000000,CIVICA POPOLARE LORENZIN,1154
11230000000,LEGA,22283
11230000000,FORZA ITALIA,14562
11230000000,FRATELLI D'ITALIA CON GIORGIA MELONI,4936
11230000000,NOI CON L'ITALIA - UDC,935
11230000000,MOVIMENTO 5 STELLE,42222
11230000000,LIBERI E UGUALI,9478
11230000000,POTERE AL POPOLO!,1931
11230000000,IL POPOLO DELLA FAMIGLIA,1087
11230000000,CASAPOUND ITALIA,824
11230000000,ITALIA AGLI ITALIANI,604
11230000000,PER UNA SINISTRA RIVOLUZIONARIA,543
11230000000,PARTITO REPUBBLICANO ITALIANO - ALA,213
11240000000,LEGA,34572
11240000000,FORZA ITALIA,16689
11240000000,FRATELLI D'ITALIA CON GIORGIA MELONI,5026
11240000000,NOI CON L'ITALIA - UDC,953
11240000000,MOVIMENTO 5 STELLE,49988
11240000000,PARTITO DEMOCRATICO,42262
11240000000,+EUROPA,3698
11240000000,ITALIA EUROPA INSIEME,1031
11240000000,CIVICA POPOLARE LORENZIN,795
11240000000,LIBERI E UGUALI,5652
11240000000,POTERE AL POPOLO!,1255
11240000000,CASAPOUND ITALIA,990
11240000000,IL POPOLO DELLA FAMIGLIA,972
11240000000,ITALIA AGLI ITALIANI,788
11240000000,PER UNA SINISTRA RIVOLUZIONARIA,563
11240000000,PARTITO REPUBBLICANO ITALIANO - ALA,191
11310000000,PARTITO DEMOCRATICO,40509
11310000000,+EUROPA,4282
11310000000,ITALIA EUROPA INSIEME,1061
11310000000,CIVICA POPOLARE LORENZIN,702
11310000000,LEGA,22905
11310000000,FORZA ITALIA,12359
11310000000,FRATELLI D'ITALIA CON GIORGIA MELONI,4098
11310000000,NOI CON L'ITALIA - UDC,646
11310000000,MOVIMENTO 5 STELLE,39844
11310000000,LIBERI E UGUALI,6834
11310000000,POTERE AL POPOLO!,1666
11310000000,PARTITO COMUNISTA,1212
11310000000,IL POPOLO DELLA FAMIGLIA,1157
11310000000,CASAPOUND ITALIA,754
11310000000,ITALIA AGLI ITALIANI,568
11310000000,PER UNA SINISTRA RIVOLUZIONARIA,220
11310000000,PARTITO REPUBBLICANO ITALIANO - ALA,168
11320000000,PARTITO DEMOCRATICO,40949
11320000000,+EUROPA,3721
11320000000,ITALIA EUROPA INSIEME,1198
11320000000,CIVICA POPOLARE LORENZIN,660
11320000000,LEGA,25647
11320000000,FORZA ITALIA,12987
11320000000,FRATELLI D'ITALIA CON GIORGIA MELONI,4367
11320000000,NOI CON L'ITALIA - UDC,650
11320000000,MOVIMENTO 5 STELLE,41774
11320000000,LIBERI E UGUALI,7377
11320000000,POTERE AL POPOLO!,1348
11320000000,PARTITO COMUNISTA,1215
11320000000,CASAPOUND ITALIA,856
11320000000,IL POPOLO DELLA FAMIGLIA,841
11320000000,ITALIA AGLI ITALIANI,688
11320000000,PER UNA SINISTRA RIVOLUZIONARIA,276
11320000000,PARTITO REPUBBLICANO ITALIANO - ALA,158
11330000000,PARTITO DEMOCRATICO,41708
11330000000,+EUROPA,9609
11330000000,ITALIA EUROPA INSIEME,2222
11330000000,CIVICA POPOLARE LORENZIN,1174
11330000000,LEGA,19319
11330000000,FORZA ITALIA,14592
11330000000,FRATELLI D'ITALIA CON GIORGIA MELONI,5377
11330000000,NOI CON L'ITALIA - UDC,751
11330000000,MOVIMENTO 5 STELLE,31636
11330000000,LIBERI E UGUALI,12746
11330000000,POTERE AL POPOLO!,4183
11330000000,PARTITO COMUNISTA,958
11330000000,CASAPOUND ITALIA,834
11330000000,IL POPOLO DELLA FAMIGLIA,766
11330000000,ITALIA AGLI ITALIANI,478
11330000000,PER UNA SINISTRA RIVOLUZIONARIA,354
11330000000,PARTITO REPUBBLICANO ITALIANO - ALA,281
11340000000,PARTITO DEMOCRATICO,44623
11340000000,+EUROPA,6280
11340000000,ITALIA EUROPA INSIEME,1639
11340000000,CIVICA POPOLARE LORENZIN,801
11340000000,LEGA,23421
11340000000,FORZA ITALIA,13164
11340000000,FRATELLI D'ITALIA CON GIORGIA MELONI,4573
11340000000,NOI CON L'ITALIA - UDC,591
11340000000,MOVIMENTO 5 STELLE,39400
11340000000,LIBERI E UGUALI,10091
11340000000,POTERE AL POPOLO!,2728
11340000000,PARTITO COMUNISTA,1334
11340000000,CASAPOUND ITALIA,832
11340000000,IL POPOLO DELLA FAMIGLIA,699
11340000000,ITALIA AGLI ITALIANI,605
11340000000,PER UNA SINISTRA RIVOLUZIONARIA,300
11340000000,PARTITO REPUBBLICANO ITALIANO - ALA,173
11410000000,PARTITO DEMOCRATICO,49056
11410000000,+EUROPA,3949
11410000000,ITALIA EUROPA INSIEME,1213
11410000000,CIVICA POPOLARE LORENZIN,757
11410000000,MOVIMENTO 5 STELLE,52868
11410000000,LEGA,29933
11410000000,FORZA ITALIA,15785
11410000000,FRATELLI D'ITALIA CON GIORGIA MELONI,4629
11410000000,NOI CON L'ITALIA - UDC,878
11410000000,LIBERI E UGUALI,7150
11410000000,PARTITO COMUNISTA,1941
11410000000,POTERE AL POPOLO!,1858
11410000000,IL POPOLO DELLA FAMIGLIA,1166
11410000000,CASAPOUND ITALIA,986
11410000000,ITALIA AGLI ITALIANI,769
11410000000,PER UNA SINISTRA RIVOLUZIONARIA,352
11410000000,PARTITO REPUBBLICANO ITALIANO - ALA,198
11420000000,LEGA,27131
11420000000,FORZA ITALIA,11903
11420000000,FRATELLI D'ITALIA CON GIORGIA MELONI,5148
11420000000,NOI CON L'ITALIA - UDC,551
11420000000,PARTITO DEMOCRATICO,30993
11420000000,+EUROPA,5962
11420000000,ITALIA EUROPA INSIEME,1021
11420000000,CIVICA POPOLARE LORENZIN,693
11420000000,MOVIMENTO 5 STELLE,32895
11420000000,LIBERI E UGUALI,5230
11420000000,POTERE AL POPOLO!,2050
11420000000,CASAPOUND ITALIA,1291
11420000000,PARTITO COMUNISTA,1119
11420000000,IL POPOLO DELLA FAMIGLIA,530
11420000000,ITALIA AGLI ITALIANI,391
11420000000,PER UNA SINISTRA RIVOLUZIONARIA,247
11420000000,PARTITO REPUBBLICANO ITALIANO - ALA,158
11430000000,LEGA,31274
11430000000,FORZA ITALIA,12855
11430000000,FRATELLI D'ITALIA CON GIORGIA MELONI,4923
11430000000,NOI CON L'ITALIA - UDC,682
11430000000,MOVIMENTO 5 STELLE,29557
11430000000,PARTITO DEMOCRATICO,23348
11430000000,+EUROPA,2934
11430000000,ITALIA EUROPA INSIEME,799
11430000000,CIVICA POPOLARE LORENZIN,505
11430000000,LIBERI E UGUALI,3417
11430000000,CASAPOUND ITALIA,1305
11430000000,POTERE AL POPOLO!,1235
11430000000,PARTITO COMUNISTA,1139
11430000000,IL POPOLO DELLA FAMIGLIA,583
11430000000,ITALIA AGLI ITALIANI,545
11430000000,PER UNA SINISTRA RIVOLUZIONARIA,198
11430000000,PARTITO REPUBBLICANO ITALIANO - ALA,132
11440000000,LEGA,42687
11440000000,FORZA ITALIA,20987
11440000000,FRATELLI D'ITALIA CON GIORGIA MELONI,8910
11440000000,NOI CON L'ITALIA - UDC,1015
11440000000,MOVIMENTO 5 STELLE,36067
11440000000,PARTITO DEMOCRATICO,27427
11440000000,+EUROPA,3986
11440000000,CIVICA POPOLARE LORENZIN,885
11440000000,ITALIA EUROPA INSIEME,682
11440000000,LIBERI E UGUALI,5841
11440000000,CASAPOUND ITALIA,1927
11440000000,POTERE AL POPOLO!,1588
11440000000,ITALIA AGLI ITALIANI,1206
11440000000,PARTITO COMUNISTA,1110
11440000000,IL POPOLO DELLA FAMIGLIA,605
11440000000,PER UNA SINISTRA RIVOLUZIONARIA,202
11440000000,PARTITO REPUBBLICANO ITALIANO - ALA,181
11450000000,PARTITO DEMOCRATICO,38205
11450000000,+EUROPA,4504
11450000000,ITALIA EUROPA INSIEME,1221
11450000000,CIVICA POPOLARE LORENZIN,742
11450000000,MOVIMENTO 5 STELLE,35262
11450000000,LEGA,17363
11450000000,FORZA ITALIA,10530
11450000000,FRATELLI D'ITALIA CON GIORGIA MELONI,3462
11450000000,NOI CON L'ITALIA - UDC,659
11450000000,LIBERI E UGUALI,6820
11450000000,POTERE AL POPOLO!,1694
11450000000,PARTITO COMUNISTA,1127
11450000000,IL POPOLO DELLA FAMIGLIA,1081
11450000000,CASAPOUND ITALIA,618
11450000000,ITALIA AGLI ITALIANI,349
11450000000,PER UNA SINISTRA RIVOLUZIONARIA,265
11450000000,PARTITO REPUBBLICANO ITALIANO - ALA,221
12110000000,LEGA,27355
12110000000,FORZA ITALIA,17265
12110000000,FRATELLI D'ITALIA CON GIORGIA MELONI,7090
12110000000,NOI CON L'ITALIA - UDC,750
12110000000,PARTITO DEMOCRATICO,45274
12110000000,+EUROPA,3539
12110000000,CIVICA POPOLARE LORENZIN,646
12110000000,ITALIA EUROPA INSIEME,632
12110000000,MOVIMENTO 5 STELLE,37171
12110000000,LIBERI E UGUALI,5654
12110000000,POTERE AL POPOLO!,1735
12110000000,PARTITO COMUNISTA,1476
12110000000,CASAPOUND ITALIA,1418
12110000000,IL POPOLO DELLA FAMIGLIA,1002
12110000000,ITALIA AGLI ITALIANI,616
12120000000,LEGA,28517
12120000000,FORZA ITALIA,17959
12120000000,FRATELLI D'ITALIA CON GIORGIA MELONI,7197
12120000000,NOI CON L'ITALIA - UDC,879
12120000000,PARTITO DEMOCRATICO,40938
12120000000,+EUROPA,3446
12120000000,ITALIA EUROPA INSIEME,853
12120000000,CIVICA POPOLARE LORENZIN,460
12120000000,MOVIMENTO 5 STELLE,34624
12120000000,LIBERI E UGUALI,5012
12120000000,CASAPOUND ITALIA,1864
12120000000,POTERE AL POPOLO!,1790
12120000000,PARTITO COMUNISTA,1546
12120000000,IL POPOLO DELLA FAMIGLIA,680
12120000000,ITALIA AGLI ITALIANI,619
12130000000,LEGA,32679
12130000000,FORZA ITALIA,20139
12130000000,FRATELLI D'ITALIA CON GIORGIA MELONI,5453
12130000000,NOI CON L'ITALIA - UDC,691
12130000000,MOVIMENTO 5 STELLE,45581
12130000000,PARTITO DEMOCRATICO,33525
12130000000,+EUROPA,3279
12130000000,ITALIA EUROPA INSIEME,2603
12130000000,CIVICA POPOLARE LORENZIN,690
12130000000,LIBERI E UGUALI,5780
12130000000,POTERE AL POPOLO!,3086
12130000000,PARTITO COMUNISTA,1559
12130000000,CASAPOUND ITALIA,1253
12130000000,IL POPOLO DELLA FAMIGLIA,616
12130000000,ITALIA AGLI ITALIANI,556
12140000000,LEGA,34911
12140000000,FORZA ITALIA,19409
12140000000,FRATELLI D'ITALIA CON GIORGIA MELONI,6697
12140000000,NOI CON L'ITALIA - UDC,1498
12140000000,PARTITO DEMOCRATICO,38095
12140000000,+EUROPA,4624
12140000000,ITALIA EUROPA INSIEME,993
12140000000,CIVICA POPOLARE LORENZIN,898
12140000000,MOVIMENTO 5 STELLE,42846
12140000000,LIBERI E UGUALI,6134
12140000000,CASAPOUND ITALIA,3719
12140000000,POTERE AL POPOLO!,3000
12140000000,PARTITO COMUNISTA,1186
12140000000,IL POPOLO DELLA FAMIGLIA,876
12140000000,ITALIA AGLI ITALIANI,576
12210000000,LEGA,30628
12210000000,FORZA ITALIA,13514
12210000000,FRATELLI D'ITALIA CON GIORGIA MELONI,6183
12210000000,NOI CON L'ITALIA - UDC,933
12210000000,PARTITO DEMOCRATICO,37822
12210000000,+EUROPA,4683
12210000000,ITALIA EUROPA INSIEME,1065
12210000000,CIVICA POPOLARE LORENZIN,752
12210000000,MOVIMENTO 5 STELLE,39005
12210000000,LIBERI E UGUALI,9349
12210000000,POTERE AL POPOLO!,3420
12210000000,PARTITO COMUNISTA,1527
12210000000,CASAPOUND ITALIA,1251
12210000000,IL POPOLO DELLA FAMIGLIA,786
12210000000,ITALIA AGLI ITALIANI,580
12210000000,PER UNA SINISTRA RIVOLUZIONARIA,273
12220000000,PARTITO DEMOCRATICO,46693
12220000000,+EUROPA,2796
12220000000,ITALIA EUROPA INSIEME,883
12220000000,CIVICA POPOLARE LORENZIN,440
12220000000,LEGA,26967
12220000000,FORZA ITALIA,13916
12220000000,FRATELLI D'ITALIA CON GIORGIA MELONI,5622
12220000000,NOI CON L'ITALIA - UDC,719
12220000000,MOVIMENTO 5 STELLE,37691
12220000000,LIBERI E UGUALI,6017
12220000000,POTERE AL POPOLO!,2482
12220000000,PARTITO COMUNISTA,1786
12220000000,CASAPOUND ITALIA,1212
12220000000,IL POPOLO DELLA FAMIGLIA,871
12220000000,ITALIA AGLI ITALIANI,612
12220000000,PER UNA SINISTRA RIVOLUZIONARIA,290
12230000000,PARTITO DEMOCRATICO,45811
12230000000,+EUROPA,3636
12230000000,ITALIA EUROPA INSIEME,939
12230000000,CIVICA POPOLARE LORENZIN,374
12230000000,LEGA,26761
12230000000,FORZA ITALIA,13151
12230000000,FRATELLI D'ITALIA CON GIORGIA MELONI,5313
12230000000,NOI CON L'ITALIA - UDC,521
12230000000,MOVIMENTO 5 STELLE,44369
12230000000,LIBERI E UGUALI,8120
12230000000,POTERE AL POPOLO!,5516
12230000000,PARTITO COMUNISTA,2097
12230000000,CASAPOUND ITALIA,1237
12230000000,IL POPOLO DELLA FAMIGLIA,505
12230000000,ITALIA AGLI ITALIANI,438
12230000000,PER UNA SINISTRA RIVOLUZIONARIA,341
12310000000,PARTITO DEMOCRATICO,48285
12310000000,+EUROPA,8242
12310000000,ITALIA EUROPA INSIEME,1299
12310000000,CIVICA POPOLARE LORENZIN,886
12310000000,LEGA,14798
12310000000,FORZA ITALIA,11517
12310000000,FRATELLI D'ITALIA CON GIORGIA MELONI,6999
12310000000,NOI CON L'ITALIA - UDC,838
12310000000,MOVIMENTO 5 STELLE,25775
12310000000,LIBERI E UGUALI,9934
12310000000,POTERE AL POPOLO!,4403
12310000000,PARTITO COMUNISTA,1031
12310000000,CASAPOUND ITALIA,975
12310000000,IL POPOLO DELLA FAMIGLIA,575
